dataid,local_15min,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,battery1,car1,car2,circpump1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,grid,heater1,heater2,heater3,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,sewerpump1,shed1,solar,solar2,sprinkler1,sumppump1,utilityroom1,venthood1,waterheater1,waterheater2,wellpump1,winecooler1,leg1v,leg2v
661,2018-11-23 15:45:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-1.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.711,,,,,,,,,,123.432,123.826
661,2018-11-23 16:00:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-0.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.179,,,,,,,,,,123.514,123.929
661,2018-11-23 16:15:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-0.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.904,,,,,,,,,,123.482,123.848
661,2018-11-23 16:30:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.756,,,,,,,,,,123.459,123.753
661,2018-11-23 16:45:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,0.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163,,,,,,,,,,123.155,123.631
661,2018-11-23 17:00:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060,,,,,,,,,,122.971,123.392
661,2018-11-23 17:15:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.030,,,,,,,,,,122.794,123.213
661,2018-11-23 17:30:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021,,,,,,,,,,122.522,122.905
661,2018-11-23 17:45:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021,,,,,,,,,,122.382,122.862
661,2018-11-23 18:00:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.564,122.926
661,2018-11-23 18:15:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.623,122.971
661,2018-11-23 18:30:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.637,122.981
661,2018-11-23 18:45:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.694,123.106
661,2018-11-23 19:00:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.785,123.125
661,2018-11-23 19:15:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010,,,,,,,,,,122.781,123.100
661,2018-11-23 19:30:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.761,123.152
661,2018-11-23 19:45:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.722,123.180
661,2018-11-23 20:00:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.843,123.184
661,2018-11-23 20:15:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.925,123.207
661,2018-11-23 20:30:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010,,,,,,,,,,122.902,123.263
661,2018-11-23 20:45:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,123.001,123.416
661,2018-11-23 21:00:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,123.252,123.601
661,2018-11-23 21:15:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,123.453,123.740
661,2018-11-23 21:30:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,123.469,123.863
661,2018-11-23 21:45:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010,,,,,,,,,,123.589,123.992
661,2018-11-23 22:00:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,123.564,123.874
661,2018-11-23 22:15:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,123.618,123.921
661,2018-11-23 22:30:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,123.648,124.042
661,2018-11-23 22:45:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,123.522,123.921
661,2018-11-23 23:00:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010,,,,,,,,,,123.619,123.918
661,2018-11-23 23:15:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,123.680,124.039
661,2018-11-23 23:30:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,123.473,123.941
661,2018-11-23 23:45:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010,,,,,,,,,,123.524,124.135
661,2018-11-24 00:00:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,123.707,124.040
661,2018-11-24 00:15:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011,,,,,,,,,,123.091,123.628
661,2018-11-24 00:30:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.908,123.266
661,2018-11-24 00:45:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,123.021,123.342
661,2018-11-24 01:00:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,123.043,123.439
661,2018-11-24 01:15:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,123.016,123.533
661,2018-11-24 01:30:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010,,,,,,,,,,123.201,123.580
661,2018-11-24 01:45:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,123.244,123.580
661,2018-11-24 02:00:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,123.167,123.496
661,2018-11-24 02:15:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.987,123.521
661,2018-11-24 02:30:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,123.031,123.409
661,2018-11-24 02:45:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011,,,,,,,,,,123.063,123.393
661,2018-11-24 03:00:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010,,,,,,,,,,122.876,123.478
661,2018-11-24 03:15:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.995,123.431
661,2018-11-24 03:30:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,123.040,123.381
661,2018-11-24 03:45:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.917,123.320
661,2018-11-24 04:00:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010,,,,,,,,,,122.779,123.275
661,2018-11-24 04:15:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.826,123.203
661,2018-11-24 04:30:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010,,,,,,,,,,122.765,123.183
661,2018-11-24 04:45:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.786,123.155
661,2018-11-24 05:00:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.641,123.031
661,2018-11-24 05:15:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011,,,,,,,,,,122.468,123.011
661,2018-11-24 05:30:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.470,122.807
661,2018-11-24 05:45:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.351,122.730
661,2018-11-24 06:00:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010,,,,,,,,,,122.191,122.744
661,2018-11-24 06:15:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.315,122.649
661,2018-11-24 06:30:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021,,,,,,,,,,122.170,122.595
661,2018-11-24 06:45:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.020,,,,,,,,,,122.302,122.623
661,2018-11-24 07:00:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027,,,,,,,,,,122.060,122.553
661,2018-11-24 07:15:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040,,,,,,,,,,122.171,122.536
661,2018-11-24 07:30:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,,,,,,,,,,122.195,122.623
661,2018-11-24 07:45:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,-0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.857,,,,,,,,,,122.220,122.621
661,2018-11-24 08:00:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,-0.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.573,,,,,,,,,,122.129,122.597
661,2018-11-24 08:15:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,-0.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.899,,,,,,,,,,122.137,122.386
661,2018-11-24 08:30:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.660,,,,,,,,,,121.871,122.357
661,2018-11-24 08:45:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,-0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.181,,,,,,,,,,122.021,122.427
661,2018-11-24 09:00:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,-0.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.171,,,,,,,,,,121.908,122.329
661,2018-11-24 09:15:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,-0.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.180,,,,,,,,,,122.007,122.335
661,2018-11-24 09:30:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-1.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.528,,,,,,,,,,122.149,122.547
661,2018-11-24 09:45:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-1.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.429,,,,,,,,,,122.410,122.831
661,2018-11-24 10:00:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,-2.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.457,,,,,,,,,,122.571,122.968
661,2018-11-24 10:15:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-3.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.838,,,,,,,,,,122.633,122.984
661,2018-11-24 10:30:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-3.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.716,,,,,,,,,,122.545,122.923
661,2018-11-24 10:45:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-3.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.734,,,,,,,,,,122.368,122.810
661,2018-11-24 11:00:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-3.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.137,,,,,,,,,,122.368,122.750
661,2018-11-24 11:15:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-2.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.407,,,,,,,,,,122.297,122.696
661,2018-11-24 11:30:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-3.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.732,,,,,,,,,,122.270,122.667
661,2018-11-24 11:45:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-2.646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.204,,,,,,,,,,122.245,122.640
661,2018-11-24 12:00:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-1.410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.946,,,,,,,,,,122.048,122.359
661,2018-11-24 12:15:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-2.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.827,,,,,,,,,,122.053,122.420
661,2018-11-24 12:30:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-1.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.052,,,,,,,,,,122.369,122.714
661,2018-11-24 12:45:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-0.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.357,,,,,,,,,,122.707,123.037
661,2018-11-24 13:00:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-0.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.123,,,,,,,,,,122.744,123.077
661,2018-11-24 13:15:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-0.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.846,,,,,,,,,,122.654,123.022
661,2018-11-24 13:30:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-0.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.804,,,,,,,,,,122.662,123.019
661,2018-11-24 13:45:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.808,,,,,,,,,,122.666,123.031
661,2018-11-24 14:00:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-1.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.532,,,,,,,,,,122.771,123.181
661,2018-11-24 14:15:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-1.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.342,,,,,,,,,,122.988,123.358
661,2018-11-24 14:30:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-1.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.816,,,,,,,,,,122.934,123.280
661,2018-11-24 14:45:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-1.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.640,,,,,,,,,,122.904,123.260
661,2018-11-24 15:00:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-2.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.616,,,,,,,,,,123.020,123.423
661,2018-11-24 15:15:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-2.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.482,,,,,,,,,,123.127,123.527
661,2018-11-24 15:30:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-1.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.646,,,,,,,,,,123.117,123.454
661,2018-11-24 15:45:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-0.959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.538,,,,,,,,,,123.173,123.581
661,2018-11-24 16:00:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-0.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.276,,,,,,,,,,123.142,123.566
661,2018-11-24 16:15:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-0.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.840,,,,,,,,,,122.883,123.265
661,2018-11-24 16:30:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.810,,,,,,,,,,122.792,123.093
661,2018-11-24 16:45:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,-0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.529,,,,,,,,,,122.692,123.113
661,2018-11-24 17:00:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.161,,,,,,,,,,122.548,122.973
661,2018-11-24 17:15:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,0.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024,,,,,,,,,,122.387,122.759
661,2018-11-24 17:30:00-06,0.000,,,,,,,,,,,,,0.002,,,,,,,,,0.000,,,,,,,0.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021,,,,,,,,,,122.115,122.396
661,2018-11-24 17:45:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.020,,,,,,,,,,121.811,122.251
661,2018-11-24 18:00:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.287,122.673
661,2018-11-24 18:15:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.470,122.718
661,2018-11-24 18:30:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.583,122.838
661,2018-11-24 18:45:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.547,122.940
661,2018-11-24 19:00:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010,,,,,,,,,,122.661,123.030
661,2018-11-24 19:15:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.823,123.080
661,2018-11-24 19:30:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.754,123.062
661,2018-11-24 19:45:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.680,123.065
661,2018-11-24 20:00:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.806,123.185
661,2018-11-24 20:15:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010,,,,,,,,,,122.941,123.246
661,2018-11-24 20:30:00-06,0.000,,,,,,,,,,,,,0.001,,,,,,,,,0.000,,,,,,,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,122.893,123.263
